time,measurement,smoothed_alpha_1,smoothed_alpha_10,smoothed_alpha_100,smoothed_alpha_1000
2026-06-29 07:30:00,86.0,86.6422148299778,86.71332217375445,86.86736605906088,87.56733455515612
2026-06-29 07:40:00,86.0,85.89981098003611,85.97828937053289,86.33430495593431,87.244450536611
2026-06-29 07:50:00,85.0,85.30350214978948,85.33983165501576,85.86298344618598,86.94624555893863
2026-06-29 08:00:00,86.0,84.79991699700493,84.8322217367841,85.47074799252991,86.6761945171097
2026-06-29 08:10:00,83.0,84.03218202966004,84.45574915991747,85.16631522321826,86.43582606053596
2026-06-29 08:20:00,84.0,83.84350675872744,84.32748129481696,84.96369428657799,86.22599264411208
2026-06-29 08:30:00,84.0,84.0449186655198,84.41891059589192,84.85523117870385,86.04411089667222
2026-06-29 08:40:00,84.0,84.60393847262233,84.66878138806997,84.82363495282476,85.88537145440635
2026-06-29 08:50:00,86.0,85.44316823710045,84.97394693668961,84.84306235038268,85.7429208426078
2026-06-29 09:00:00,86.0,85.88127154339732,85.16438236828228,84.8794337632913,85.60802021511543
2026-06-29 09:10:00,86.0,85.79374373885567,85.17266811571032,84.91023895996041,85.47218780492547
2026-06-29 09:20:00,86.0,85.17480862742093,85.014946375008,84.92417337116687,85.32733382481912
2026-06-29 09:30:00,83.0,84.2249462741829,84.79009253063845,84.92083003808808,85.16589629977268
2026-06-29 09:40:00,84.0,83.96982811681046,84.69548732956396,84.91056026818964,84.98098592093758
2026-06-29 09:50:00,84.0,84.21017931878966,84.749502265683,84.88450706855626,84.76354748316552
2026-06-29 10:00:00,85.0,84.77689692679613,84.90096009993765,84.8247078435908,84.50354479538731
2026-06-29 10:10:00,85.0,85.29069866871589,85.02373336670156,84.70435492701054,84.19017811905064
2026-06-29 10:20:00,86.0,85.59540534563882,85.00159859035469,84.49839357409685,83.81314417080777
2026-06-29 10:30:00,86.0,85.244139089939,84.71595895860679,84.1847254908611,83.36294948919195
2026-06-29 10:40:00,84.0,84.19461668835166,84.1480578001321,83.75626844757353,82.83228746856557
2026-06-29 10:50:00,82.0,83.16041583767309,83.40754254774421,83.22409295959582,82.21648855380188
2026-06-29 11:00:00,83.0,82.66049754634794,82.58925485424353,82.60170685781385,81.51205090230543
2026-06-29 11:10:00,82.0,82.0534069851478,81.64728211765599,81.89037704351762,80.71525618292699
2026-06-29 11:20:00,82.0,81.03719177849632,80.57678625058311,81.09535334941901,79.82387401361501
2026-06-29 11:30:00,80.0,79.25649256566933,79.40820095386086,80.2229818377947,78.83695875613508
2026-06-29 11:40:00,75.0,77.3187582074464,78.31428130326687,79.28865503742719,77.75574089823917
2026-06-29 11:50:00,78.0,76.57494499893772,77.52696227919272,78.30553565872106,76.5826139689231
2026-06-29 12:00:00,75.0,76.05725102780715,76.9467507317032,77.24389986170661,75.31721575628444
2026-06-29 12:10:00,76.0,76.2229293827808,76.52145728294376,76.07096844982699,73.96060143445183
2026-06-29 12:20:00,77.0,76.4719821247777,76.0042174818895,74.73152322790828,72.51350896179768
2026-06-29 12:30:00,77.0,75.98148193193605,75.09602114922123,73.16963631627826,70.97871569525994
2026-06-29 12:40:00,73.0,74.45651935761641,73.59743635743074,71.35206460298565,69.3634854828147
2026-06-29 12:50:00,74.0,72.62070302324331,71.49942906408772,69.2838686129164,67.68110345674285
2026-06-29 13:00:00,68.0,69.74112219262484,68.73322159101876,66.9865882249266,65.94849126384243
2026-06-29 13:10:00,69.0,66.46416310632584,65.48009335364164,64.52892463174324,64.18888944745478
2026-06-29 13:20:00,62.0,61.69508981228631,61.84800160827227,61.98971314384403,62.427590059657426
2026-06-29 13:30:00,55.0,56.87500325212041,58.29689427586242,59.49249982538931,60.694696263080395
2026-06-29 13:40:00,53.0,53.74991455515605,55.30191911653657,57.16093360910093,59.01988363029412
2026-06-29 13:50:00,52.0,52.190831598600724,53.008534462832955,55.07373842944684,57.4271330376059
2026-06-29 14:00:00,53.0,51.31884770450589,51.33200673563617,53.268028884804004,55.93440547769271
2026-06-29 14:10:00,50.0,50.064224596322276,50.08674890954748,51.750182189254936,54.554234810193925
2026-06-29 14:20:00,48.0,49.038376292994734,49.25397328560454,50.52389526803412,53.29622048927126
2026-06-29 14:30:00,49.0,48.78849221714584,48.80621727389022,49.57536322448347,52.16540773427622
2026-06-29 14:40:00,49.0,48.82338549840348,48.59062095592695,48.86554220926457,51.16154554407105
2026-06-29 14:50:00,49.0,48.86337704924968,48.47370268584817,48.34963474079417,50.281217509783744
2026-06-29 15:00:00,48.0,48.80540228376298,48.362918722194564,47.98418791539634,49.5188456769982
2026-06-29 15:10:00,51.0,48.683019566772316,48.218355054922,47.732252481987224,48.86757087378852
2026-06-29 15:20:00,46.0,47.72438497934361,47.96380580176689,47.55703731032901,48.319015082551836
2026-06-29 15:30:00,47.0,47.47463503577048,47.801229574973426,47.45442874536396,47.866932714811426
2026-06-29 15:40:00,48.0,47.75452127100298,47.73620440660913,47.404742758931086,47.50275916700805
2026-06-29 15:50:00,49.0,47.91016018422065,47.69418537124419,47.38375103541574,47.21706290286762
2026-06-29 16:00:00,47.0,47.5331470036001,47.62700710278782,47.37317783161396,47.000909626949046
2026-06-29 16:10:00,47.0,47.304916773097275,47.61708569802485,47.37090989396762,46.8471479809084
2026-06-29 16:20:00,48.0,47.37375753306805,47.68413654346131,47.37110219060254,46.74862569677483
2026-06-29 16:30:00,46.0,47.58304055077103,47.786166455800725,47.3642005907048,46.69834335859653
2026-06-29 16:40:00,49.0,48.40237956039675,47.91276859740046,47.3469399415544,46.69055292472492
2026-06-29 16:50:00,50.0,48.71834774536477,47.8749194850378,47.302413084524346,46.71880801015282
2026-06-29 17:00:00,48.0,48.01513872869789,47.592318775749995,47.230243461572066,46.77897167694832
2026-06-29 17:10:00,46.0,47.05859838805422,47.197174178070526,47.15703038380979,46.87018817916939
2026-06-29 17:20:00,47.0,46.59943387239395,46.86246152295785,47.11707072773401,46.992822799196986
2026-06-29 17:30:00,46.0,46.32975394262305,46.64143922356337,47.13309106600313,47.14637063123296
2026-06-29 17:40:00,47.0,46.34223348725358,46.60111954074267,47.22664726399824,47.33033394667995
2026-06-29 17:50:00,46.0,46.399793452174514,46.744370812995044,47.40796427644039,47.54306864630933
2026-06-29 18:00:00,46.0,46.923121296021264,47.11394942474548,47.685000585410684,47.782600296945844
2026-06-29 18:10:00,49.0,47.93311102525475,47.678174679119394,48.05163503022579,48.04541139676791
2026-06-29 18:20:00,49.0,48.52753535031465,48.29397093676769,48.484896444348266,48.32620184365697
2026-06-29 18:30:00,48.0,48.87105595638587,48.95044509042933,48.97129731093841,48.62062612409773
2026-06-29 18:40:00,50.0,49.60079917833869,49.707306939166436,49.502501148713094,48.925012522731244
2026-06-29 18:50:00,50.0,50.48283539465755,50.52922177299824,50.06045850327983,49.235068698074436
2026-06-29 19:00:00,52.0,51.6824358054882,51.41012418802732,50.63209490875898,49.5475772961215
